212,CASTLE FOREST DISP,CENTRAL,KIRINYAGA,GICHUGU,KARUMANDI,THUMAITA,4,MOH,-0.42234,37.351234
213,WERUGHA DISP,COAST,TAITA TAVETA,VOI,KASIGAU,RUKANGA(TAVETA),4,MOH,-3.81356,38.639858
214,WESU DISTRICT HOSPITAL,COAST,TAITA TAVETA,WUNDANYI,WUNDANYI,WUNDANYI,1,MOH,-3.40885,38.342159
215,CHRISTIAN COMMUNITY SERVICES BASE DISP,CENTRAL,KIRINYAGA,CENTRAL,INOI,NDIMI,4,MISS,-0.49407,37.2597
216,WUNDANYI HEALTH CENTRE,COAST,TAITA TAVETA,WUNDANYI,WUNDANYI,WUNDANYI,3,MOH,-3.41828,38.359781
217,CIAGINI DISP,CENTRAL,KIRINYAGA,MWEA,THIBA,WAMUMU,4,MOH,-0.75776,37.3783
218,WUSI WUKESIA DISP,COAST,TAITA TAVETA,MWATATE,CHAWIA,CHAWIA,4,MISS,-3.469733,38.354562
219,ASAKO DISP,COAST,TANA RIVER,BANGALE,MBALAMBALA,ASAKO,4,MOH,-0.151968,39.014671
220,DIFATHAAS CATHOLIC DISP,CENTRAL,KIRINYAGA,MWEA,MURINDUKO,KAMUNYANGE,4,MISS,-0.551802,37.400901
221,ASSA DISP,COAST,TANA RIVER,GARSEN,ASSA,ASSA,4,MOH,-2.05182,39.424629
222,DIFATHAS DISP,CENTRAL,KIRINYAGA,MWEA,MURINDUKO,KAMUNYANGE,4,MOH,-0.59514,37.4125
223,BANGALE DISP,COAST,TANA RIVER,BANGALE,BANGALE,BANGALE,4,MOH,-0.72541,39.016659
224,GACHIONGO DISP,CENTRAL,KIRINYAGA,GICHUGU,NJUKIINI,NGIRIAMBU,4,MOH,-0.50091,37.4056
225,BURA CATHOLIC DISP(TANA RIVER),COAST,TANA RIVER,BURA,CHEWELE,WADESA,4,MISS,-1.084244,39.91806
226,KIANDAI ACK DISP,CENTRAL,KIRINYAGA,GICHUGU,KIRIMA,GACHIGI,4,MISS,-0.48,37.3
227,BURA HEALTH CENTRE,COAST,TANA RIVER,BURA,BURA,METI,3,MOH,-1.18281,39.838829
228,GATHAMBI DISP,CENTRAL,KIRINYAGA,CENTRAL,INOI,NDIMI,4,MOH,-0.48343,37.2483
229,KIANGAI DISP,CENTRAL,KIRINYAGA,NDIA,MUKURE,MUKURE,4,MOH,-0.48115,37.2073
230,BURA NYS DISP,COAST,TANA RIVER,BURA,BURA,METI,4,MOH,-1.18688,39.82103
231,GATHIGIRIRI DISP,CENTRAL,KIRINYAGA,MWEA,TEBERE,KARUKUNGU,4,MOH,-0.71293,37.4391
232,KIANG'OMBE DISP,CENTRAL,KIRINYAGA,GICHUGU,KABARE,KIRITINI,4,MOH,-0.49635,37.3129
233,KIANJEGE DISP,CENTRAL,KIRINYAGA,NDIA,KIINE SOUTH,NYANGIO,4,MOH,-0.5883,37.1624
234,CHEWANI DISP,COAST,TANA RIVER,GALORE,CHEWANI,CHEWANI,4,MOH,-1.43728,40.02169
235,GATUGURA DISP,CENTRAL,KIRINYAGA,GICHUGU,KIRIMA,MUTIGE,4,MOH,-0.45683,37.316
236,KIANYAGA H C,CENTRAL,KIRINYAGA,GICHUGU,BARAGWI,GATU,3,MOH,-0.50091,37.3296
237,GATUMBI S D A DISP,CENTRAL,KIRINYAGA,GICHUGU,NGARIAMA,THIRIKWA,4,MISS,-0.45759,37.3798
238,CHEWELE DISP,COAST,TANA RIVER,BURA,CHEWELE,CHEWELE,4,MOH,-1.158,39.951618
239,KIANYAGA MISS H C,CENTRAL,KIRINYAGA,GICHUGU,BARAGWI,RWAMBITI,3,MISS,-0.51079,37.3426
240,GATWE DISP,CENTRAL,KIRINYAGA,CENTRAL,KERUGOYA,KIMANDI,4,MOH,-0.46443,37.284
241,CHIFIRI DISP,COAST,TANA RIVER,GALORE,CHIFIRI,CHIFIRI,4,MOH,-1.191098,39.164769
242,KIARAGANA DISP,CENTRAL,KIRINYAGA,NDIA,MUKURE,KANYOKORA,4,MOH,-0.51231,37.2035
243,GIRIAMBU ACK DISP,CENTRAL,KIRINYAGA,GICHUGU,NJUKIINI,NGIRIAMBU,4,MISS,-0.497068,37.38695
244,DABA DISP,COAST,TANA RIVER,GALORE,WAYU,WAYU,4,MISS,-1.57,39.45
245,KIBIRIGWI DISP,CENTRAL,KIRINYAGA,NDIA,KIINE SOUTH,NYANGIO,4,MOH,-0.55638,37.1495
246,GITHUANI C P K DISP,CENTRAL,KIRINYAGA,NDIA,KIINE SOUTH,THIGIRICHI,4,MISS,-0.62098,37.1792
247,ELDORO DISP(TANA RIVER),COAST,TANA RIVER,TSAVO E  N .PARK,TSAVO E  N .PARK,TSAVO E N PARK,4,MISS,-2.97,39.11
248,KIMBIMBI HEALTH CENTRE,CENTRAL,KIRINYAGA,MWEA,NYANGATI,NYANGATI,3,MOH,-0.61705,37.3651
249,GITHURE DISP,CENTRAL,KIRINYAGA,GICHUGU,NGARIAMA,THIRIKWA,4,MISS,-0.47051,37.3836
250,EMMAUS DISP,COAST,TANA RIVER,GALORE,KIARIKUNGU,KIARIKUNGU,4,MISS,-1.499007,40.02795
251,KIUMBUINI DISP,CENTRAL,KIRINYAGA,MWEA,TEBERE,KARUKUNGU,4,MOH,-0.72129,37.474
252,JESMOND MBURI DISP,CENTRAL,KIRINYAGA,GICHUGU,NJUKIINI,MIRICHI,4,MISS,-0.5237,37.3988
253,GARSEN HEALTH CENTRE,COAST,TANA RIVER,GARSEN,BILISA,CHIRA,3,MOH,-2.27091,40.10762
254,KUTUS CATHOLIC DISP,CENTRAL,KIRINYAGA,CENTRAL,KUTUS,KAMUIGUA,4,MISS,-0.56432,37.32517
255,KABARE DISP,CENTRAL,KIRINYAGA,GICHUGU,KABARE,KIRITINI,4,MOH,-0.51458,37.3175
256,HOLA DISTRICT HOSPITAL,COAST,TANA RIVER,GALORE,KIARIKUNGU,KIARIKUNGU,1,MOH,-1.4988,40.030251
257,MBIRI ACK DISP,CENTRAL,KIRINYAGA,GICHUGU,NJUKIINI,NGERWE,4,MISS,-0.48,37.4
258,KAGIO CATHOLIC DISP,CENTRAL,KIRINYAGA,NDIA,MWERUA,KITHUMBU,4,MISS,-0.63009,37.227
259,HOLA MISSION DISP,COAST,TANA RIVER,GALORE,ZUBAKI,HOLA,4,MISS,-1.512465,40.03208
260,MBURI ACK DISP,CENTRAL,KIRINYAGA,CENTRAL,KERUGOYA,KAITHERI,4,MISS,-0.52252,37.29279
261,HURUMA DISP,COAST,TANA RIVER,BURA,CHEWELE,WADESA,4,MISS,-1.084244,39.918406
262,KAGUMO DISP,CENTRAL,KIRINYAGA,NDIA,MUTIRA,KABARI(NDIA),4,MOH,-0.47139,37.23641
263,IDSOWE DISP,COAST,TANA RIVER,GARSEN,BILISA,GARSEN,4,MOH,-2.29391,40.122978
264,KAMWETI DISP,CENTRAL,KIRINYAGA,GICHUGU,KIRIMA,NJUKU,4,MOH,-0.44391,37.3099
265,MUGUMO (ACK) DISP,CENTRAL,KIRINYAGA,GICHUGU,KIRIMA,NJUKU,4,MISS,-0.432433,37.30495
266,KAU DISP,COAST,TANA RIVER,KIPINI,KILELENGWANI,KAU,4,MOH,-2.473381,40.453161
267,KANDONGO DISP,CENTRAL,KIRINYAGA,MWEA,THIBA,NGUKA,4,MOH,-0.66505,37.3038
268,MUMBUINI DISP,CENTRAL,KIRINYAGA,MWEA,MURINDUKO,MIUU,4,MOH,-0.67797,37.4634
269,KIARUKUNGU DISP,COAST,TANA RIVER,GALORE,KALKACHA,DAYATE,4,MISS,-1.47434,39.9648
270,KANGAITA DISP,CENTRAL,KIRINYAGA,CENTRAL,KERUGOYA,KAGUYU(CENTRAL),4,MOH,-0.48951,37.2719
271,KIPAO DISP,COAST,TANA RIVER,GARSEN,KIPAO,KIPAO,4,MOH,-2.422858,40.216583
272,MUNGANGA CPK DISP,CENTRAL,KIRINYAGA,NDIA,MWERUA,KITHUMBU,4,MISS,-0.621,37.254
273,KIPINI HEALTH CENTRE,COAST,TANA RIVER,KIPINI,KIPINI,KIPINI,3,MOH,-2.5308,40.541761
274,MURINDUKO DISP,CENTRAL,KIRINYAGA,MWEA,MURINDUKO,MUGAMBA-CIURA,4,MOH,-0.57294,37.44077
275,KANGARU HEALTH CENTRE,CENTRAL,KIRINYAGA,NDIA,MWERUA,MAITHARUI,3,MOH,-0.582134,37.221234
276,KARAINI C P K DISP,CENTRAL,KIRINYAGA,CENTRAL,KERUGOYA,KAGUYU(CENTRAL),4,MISS,-0.50243,37.2726
277,KORATI DISP,COAST,TANA RIVER,BANGALE,BUWA,KORATI,4,MOH,-0.19679,39.359733
278,MUTHITHI DISP,CENTRAL,KIRINYAGA,MWEA,MUTITHI,KABIRIRI,4,MOH,-0.73269,37.3038
279,MADOGO HEALTH CENTRE,COAST,TANA RIVER,MADOGO,MADOGO,MADOGO,3,MOH,-0.47267,39.607311
280,MAJENGO DISP,COAST,TANA RIVER,WENJE,GWANO,HARA(TRIVER),4,MOH,-1.903,40.1135
281,KARUMANDI DISP,CENTRAL,KIRINYAGA,GICHUGU,KARUMANDI,KIARURI,4,MOH,-0.45683,37.3456
282,MUTIRA ACK DISP,CENTRAL,KIRINYAGA,NDIA,MUTIRA,KAGUMO(KIRINYAGA),4,MISS,-0.48,37.23
283,MAKERE DISP,COAST,TANA RIVER,GALORE,MAKERE,BUBU,4,MOH,-1.3372,40.000669
284,KERUGOYA CATHOLIC DISP,CENTRAL,KIRINYAGA,CENTRAL,KERUGOYA,KAGUYU(CENTRAL),4,MISS,-0.49509,37.27838
285,MAKERE DISP,COAST,TANA RIVER,GALORE,MAKERE,BUBU,4,MISS,-1.331081,40.009009
286,MWEA MISS HOSPITAL,CENTRAL,KIRINYAGA,MWEA,THIBA,NGUKA,1,MISS,-0.66137,37.34924
287,KERUGOYA CPK DISP,CENTRAL,KIRINYAGA,CENTRAL,KERUGOYA,KAGUYU(CENTRAL),4,MISS,-0.50107,37.27819
288,NGIRIAMBU DISP,CENTRAL,KIRINYAGA,GICHUGU,NJUKIINI,NGIRIAMBU,4,MISS,-0.50167,37.3828
289,MAREMBO DISP,COAST,TANA RIVER,GARSEN,MWINA,SERA,4,MOH,-2.12,40.07
290,NGUKA DISP,CENTRAL,KIRINYAGA,MWEA,THIBA,THIBA,4,MOH,-0.68633,37.316
291,KERUGOYA DISTRICT HOSPITAL,CENTRAL,KIRINYAGA,CENTRAL,KERUGOYA,KAGUYU(CENTRAL),1,MOH,-0.50132,37.2805
292,NJEGAS DISP,CENTRAL,KIRINYAGA,MWEA,MUTITHI,KABIRIRI,4,MOH,-0.70913,37.2924
293,MARYKNOLL DISP,COAST,TANA RIVER,BURA,CHEWELE,WADESA,4,MISS,-1.1,39.92
294,KIAMUTUGU HEALTH CENTRE,CENTRAL,KIRINYAGA,GICHUGU,NJUKIINI,NGERWE,3,MOH,-0.47279,37.4018
295,SAGANA H C,CENTRAL,KIRINYAGA,NDIA,KIINE SOUTH,SAGANA(KIRINYAGA),3,MOH,-0.67113,37.2187
296,MAUMAU SEC SUB-HEALTH CENTRE,COAST,TANA RIVER,GALORE,KIARIKUNGU,KIARIKUNGU,3,MOH,-1.50592,40.00832
297,MAZIWA DISP,COAST,TANA RIVER,GARSEN,MWINA,SERA,4,MOH,-2.18453,40.135109
298,SAGANA MISS DISP,CENTRAL,KIRINYAGA,NDIA,KIINE SOUTH,SAGANA(KIRINYAGA),4,MISS,-0.65213,37.2308
299,MBALAMBALA DISP,COAST,TANA RIVER,GALORE,CHIFIRI,CHIFIRI,4,MOH,-1.134399,39.066174
300,ST ANDREWS MBIRI DISP,CENTRAL,KIRINYAGA,GICHUGU,KABARE,KIRITINI,4,MISS,-0.51838,37.3258
301,ST LUKE'S MUNGAGA DISP,CENTRAL,KIRINYAGA,MWEA,MUTITHI,RUKANGA(KIRINYAGA),4,MISS,-0.72281,37.262
302,THIBA DISP,CENTRAL,KIRINYAGA,MWEA,THIBA,THIBA,4,MOH,-0.70457,37.3327
303,MNAZINI DISP,COAST,TANA RIVER,GARSEN,NDERA,BAOMO,4,MOH,-1.97791,40.149052
304,THUMAITA DISP,CENTRAL,KIRINYAGA,GICHUGU,KARUMANDI,THUMAITA,4,MISS,-0.43935,37.3585
305,MORORO HEALTH CENTRE,COAST,TANA RIVER,MADOGO,MORORO,MORORO,3,MOH,-0.474663,39.632476
306,AIC MUNUNGA DISP,CENTRAL,MARAGUA,KIGUMO,KINYONA,GACHARAGE(KIGUMO),4,MISS,-0.739723,36.852509
307,MULANJO DISP,COAST,TANA RIVER,MADOGO,SAKA,MLANJO,4,MOH,-0.296412,39.429224
308,DON BOSCO MAKUYU DISP,CENTRAL,MARAGUA,MAKUYU,MAKUYU,GAKUNGU,4,MISS,-0.9064,37.19762
309,GAICHANJIRU MISSION HOSPITAL,CENTRAL,MARAGUA,KANDARA,ITHIRU,GAKUI/KARIMAMWARO,1,MISS,-0.852765,36.977445
310,NANIGHI DISP,COAST,TANA RIVER,BURA,NANIGHI,NANIGHI(TRIVER),4,MOH,-0.85945,39.851012
311,GIKOE DISP,CENTRAL,MARAGUA,KIGUMO,KINYONA,KAMUKABI,4,MOH,-0.761775,36.9013
312,NANIGHI NYS DISP,COAST,TANA RIVER,BURA,NANIGHI,NANIGHI(TRIVER),4,MOH,-0.98261,39.888416
313,GITHUMU HEALTH CENTRE,CENTRAL,MARAGUA,KANDARA,RUCHU,GITHUMU,3,MISS,-0.82,36.9
314,NGAO SUB-DISTRICT HOSPITAL,COAST,TANA RIVER,GARSEN,KIPAO,KIPAO,1,MOH,-2.41221,40.201099
315,GITURU DISP,CENTRAL,MARAGUA,KANDARA,RUCHU,GITURU,4,MISS,-0.81464,36.8668
316,ODA DISP,COAST,TANA RIVER,GARSEN,NGAO,GOLBANTI,4,MOH,-2.46857,40.193821
317,ICHAGAKI HEALTH CENTRE,CENTRAL,MARAGUA,MARAGUA,ICHAGAKI,ICHAGAKI,3,MISS,-0.816915,37.070665
318,OZI DISP,COAST,TANA RIVER,KIPINI,KONE MANSA,ODOLE,4,MOH,-2.509831,40.42429
319,PUMWANI DISP,COAST,TANA RIVER,WENJE,NDURA,HANDAMPIA,4,MOH,-1.6107,40.068272
320,KAGUMOINI DISP,CENTRAL,MARAGUA,KANDARA,GAICHANJIRU,KAGUMOINI(MARAGUA),4,MOH,-0.891818,37.080265
321,SEMIKARO DISP,COAST,TANA RIVER,KIPINI,CHARA,SEMIKARO,4,MOH,-2.579019,40.297727
322,KAGUTHI DISP,CENTRAL,MARAGUA,KANDARA,ITHIRU,KAGUTHI,4,MOH,-0.881234,36.96123
323,TARASA DISP,COAST,TANA RIVER,GARSEN,WACHU-ODA,KURAWA,4,MISS,-2.581755,40.132089
324,KAGWATHI SDA DISP,CENTRAL,MARAGUA,MARAGUA,KAHUMBU,MUGUMOINI(MARAG),4,MISS,-0.85942,37.07856
325,TITILA DISP,COAST,TANA RIVER,GALORE,WALDENA,TITILA,4,MISS,-1.722188,39.245279
326,KAMAHUHA DISP,CENTRAL,MARAGUA,MAKUYU,KAMAHUHA,KAMAHUHA,4,MOH,-0.84289,37.17814
327,UMOJA DISP,COAST,TANA RIVER,GALORE,KIARIKUNGU,MATANYA(TRIVER),4,MISS,-1.41398,39.9946
328,KAMBITI DISP,CENTRAL,MARAGUA,MAKUYU,KAMBITI,KAMBITI(MARAGUA),4,MOH,-0.812354,37.25123
329,WALDENA AIC DISP,COAST,TANA RIVER,GALORE,WALDENA,WALDENA,4,MISS,-1.691848,39.059394
330,WALDENA DISP,COAST,TANA RIVER,GALORE,WALDENA,WALDENA,4,MOH,-1.61078,39.02536
331,KAMUNGANGA DISP,CENTRAL,MARAGUA,KIGUMO,KIGUMO,GACHOCHO,4,MISS,-0.785806,36.976049
332,WAYU DISP,COAST,TANA RIVER,GALORE,WAYU,WAYU,4,MOH,-1.53075,39.583912
333,KANDARA HEALTH CENTRE,CENTRAL,MARAGUA,KANDARA,MURUKA,GATITU/NGUTHIRU,3,MOH,-0.897239,37.038699
334,MURARANDIA DISP,CENTRAL,MURANGA,KAHURO,MURARANDIA,MURARANDIA,4,MOH,-0.718632,36.8958
335,KANDERENDU DISP,CENTRAL,MARAGUA,KIGUMO,KANGARI,MAKOMBOKI,4,MOH,-0.781589,36.797738
336,WEMA MISSION DISP,COAST,TANA RIVER,GARSEN,SALAMA,WEMA,4,MISS,-2.229695,40.164164
337,MURIRANJAS SUB-DISTRICT HOSP.,CENTRAL,MURANGA,KAHURO,MUGOIRI,KAHURO,1,MOH,-0.74315,36.97306
338,WENJE CATHOLIC DISP,COAST,TANA RIVER,WENJE,GWANO,WENJE,4,MISS,-1.786,40.098
339,NYAKIANGA DISP,CENTRAL,MURANGA,MATHIOYA,NJUMBI,NJUMBI,4,MOH,-0.63943,36.95746
340,KANGARI DISP,CENTRAL,MARAGUA,KIGUMO,KANGARI,KANGARI,4,MOH,-0.781234,36.851234
341,KARITI DISP,CENTRAL,MARAGUA,KANDARA,KAGUNDUINI,KARITI,4,MOH,-0.86633,37.01707
342,WENJE DISP,COAST,TANA RIVER,WENJE,GWANO,WENJE,4,MOH,-1.78983,40.109058
343,RWATHIA DISP,CENTRAL,MURANGA,MATHIOYA,RWATHIA,RWATHIA,4,MOH,-0.659602,36.9328
344,CHAARIA MISSION HOSP,EASTERN,CENTRAL MERU,ABOTHUGUCHI EAST,NDURUMA,GAITU,1,MISS,0.006292,37.7684
345,TUTHU SUB HEALTH CENTRE,CENTRAL,MURANGA,KANGEMA,KIRURI,TUTHU,3,MOH,-0.6667,36.831081
346,KARIUA DISP,CENTRAL,MARAGUA,KANDARA,RUCHU,KARIUA,4,MOH,-0.83194,36.97549
347,CIERA CATHOLIC DISP,EASTERN,CENTRAL MERU,MIRIGA MIERU WEST,NTIMA,TUNTU,4,MISS,0.049779,37.651071
348,WAHUNDURA DISP,CENTRAL,MURANGA,MATHIOYA,KAMACHARIA,KAMUNE,4,MOH,-0.591234,36.98123
349,CONSOLATA NKUBU MISS. HOSPITAL,EASTERN,CENTRAL MERU,NKUENE,NKUENE,KATHERA(CMERU),1,MISS,-0.068017,37.6622
350,WANJENGI DISP,CENTRAL,MURANGA,KAHURO,WEITHAGA,WANJENGI,4,MOH,-0.724185,37.0117
351,KINYONA DISP,CENTRAL,MARAGUA,KIGUMO,KINYONA,KINYONA,4,MISS,-0.748188,36.827
352,EX-LEWA DISP,EASTERN,CENTRAL MERU,TIMAU,KISIMA,BUURI,4,MOH,0.106337,37.4081
353,WANJERERE DISP,CENTRAL,MURANGA,MATHIOYA,RWATHIA,WANJERERE,4,MOH,-0.651234,36.84123
354,GAITU PCEA DISP,EASTERN,CENTRAL MERU,ABOTHUGUCHI EAST,NDURUMA,GAITU,4,MISS,-0.007638,37.7684
355,MAKUYU HEALTH CENTRE,CENTRAL,MARAGUA,MAKUYU,MAKUYU,MAKUYU,3,MOH,-0.89406,37.18661
356,WEITHAGA DISP,CENTRAL,MURANGA,KAHURO,WEITHAGA,KAHUTI,4,MISS,-0.71253,36.97671
357,GAKOROMONE DISP,EASTERN,CENTRAL MERU,MIRIGA MIERU WEST,MUNICIPALITY,GAKOROMONE,4,MOH,0.044284,37.6595
358,MARAGUA DISTRICT HOSPITAL (RHTC),CENTRAL,MARAGUA,MARAGUA,NGINDA,GAKOIGO,1,MOH,-0.78693,37.12663
359,AIC MUKEU DISP,CENTRAL,NYANDARUA,SOUTH KINANGOP,NYAKIO,MUKEU(NYANDA),4,MISS,-0.767321,36.627174
360,GANGARA PCEA DISP,EASTERN,CENTRAL MERU,ABOGETA,IGOKI,UPPER CHURE,4,MISS,-0.088055,37.6158
361,BAARI DISP,CENTRAL,NYANDARUA,NDARAGWA,LESHAU,KARAGOINI,4,MOH,-0.002742,36.4433
362,MARAGUA RIDGE HEALTH CENTRE,CENTRAL,MARAGUA,MARAGUA,MARAGUA RIDGE,MARAGUA RIDGE,3,MOH,-0.77,37.2
363,BAMBOO DISP,CENTRAL,NYANDARUA,SOUTH KINANGOP,MAGUMU,MATURA(S. KINANGOP),4,MOH,-0.833952,36.5714
364,MARANJAU GK PRISON DISP,CENTRAL,MARAGUA,MAKUYU,KAMBITI,MARANJAU,4,MOH,-0.803599,37.209983
365,ENGINEER HEALTH CENTRE,CENTRAL,NYANDARUA,NORTH KINANGOP,ENGINEER,GATHARA,3,MOH,-0.610526,36.5919
366,MARIRA DISP,CENTRAL,MARAGUA,KIGUMO,KANGARI,MARIIRA,4,MISS,-0.79846,36.9348
367,GETA BUSH DISP,CENTRAL,NYANDARUA,KIPIPIRI,WANJOHI,WANJOHI,4,MOH,-0.35786,36.5604
368,MUGUMOINI DISP,CENTRAL,MARAGUA,MARAGUA,KAHUMBU,MUGUMOINI(MARAG),4,MOH,-0.84768,37.0772
369,GETA FOREST DISP,CENTRAL,NYANDARUA,NORTH KINANGOP,NORTH KINANGOP,NANDARASI,4,MOH,-0.486639,36.628
370,MURUKA DISP,CENTRAL,MARAGUA,KANDARA,MURUKA,MURUKA,4,MOH,-0.92799,37.05976
371,HENI DISP,CENTRAL,NYANDARUA,SOUTH KINANGOP,MAGUMU,KARATI(NYANDARUA),4,MOH,-0.801432,36.5669
372,MUTHERU DISP,CENTRAL,MARAGUA,KANDARA,RUCHU,GACHARAGE(KANDARA),4,MOH,-0.817568,36.951802
373,HOLY FAMILY CATHOLIC DISP,CENTRAL,NYANDARUA,NDARAGWA,KAHUTHA,MURICHO,4,MISS,-0.030709,36.5467
374,MUTHITHI DISP,CENTRAL,MARAGUA,MARAGUA,ICHAGAKI,GIKOMORA,4,MISS,-0.810626,37.0485
375,KAHEMBE DISP,CENTRAL,NYANDARUA,NDARAGWA,MATHINGIRA,NDIVAI,4,MOH,0.039534,36.4771
376,KAIMBAGA DISP,CENTRAL,NYANDARUA,OL KALOU,RURII,RURII,4,MOH,-0.210357,36.419674
377,MUTHITHI DISP,CENTRAL,MARAGUA,MARAGUA,ICHAGAKI,GIKOMORA,4,MOH,-0.801467,37.044121
378,KARANGATHA HEALTH CENTRE,CENTRAL,NYANDARUA,SOUTH KINANGOP,NYAKIO,KARANGATHA,3,MOH,-0.78127,36.6182
379,KENTON GITWE DISP,CENTRAL,NYANDARUA,SOUTH KINANGOP,MAGUMU,GITWE(NYANDARUA),4,MOH,-0.882732,36.5649
380,NAARO DISP,CENTRAL,MARAGUA,KANDARA,MURUKA,NAARO,4,MOH,-0.93433,37.0322
381,KIHINGO CATHOLIC DISP,CENTRAL,NYANDARUA,KIPIPIRI,GETA,MAKUMBI,4,MISS,-0.421866,36.569856
382,NGURUWENI DISP,CENTRAL,MARAGUA,KANDARA,GAICHANJIRU,NGURWE-INI,4,MOH,-0.87088,37.0593
383,KIRIMA DISP,CENTRAL,NYANDARUA,NDARAGWA,SHAMATA,KIRIMA(NYANDARUA),4,MOH,-0.186805,36.4765
384,LESHAU PONDO HEALTH CENTRE,CENTRAL,NYANDARUA,OL JORO OROK,WERU,GATUMBIRO(NYAND),3,MOH,-0.092321,36.421123
385,MAINA & MWANGI HEALTH CENTRE,CENTRAL,NYANDARUA,OL JORO OROK,OL JORO OROK,NYAIROKO,3,MOH,-0.144529,36.3269
386,RUCHU DISP,CENTRAL,MARAGUA,KANDARA,ITHIRU,KIIRI,4,MISS,-0.89808,37.00208
387,MAINA VILLAGE DISP,CENTRAL,NYANDARUA,NDARAGWA,KIRIITA,SHAURI,4,MOH,0.062321,36.432321
388,SABASABA (CATHOLIC ) DISP,CENTRAL,MARAGUA,MAKUYU,KAMAHUHA,SABA SABA,4,MISS,-0.87,37.15
389,MANUNGA DISP,CENTRAL,NYANDARUA,KIPIPIRI,WANJOHI,WANJOHI,4,MOH,-0.35786,36.4953
390,MAWINGU DISP,CENTRAL,NYANDARUA,OL KALOU,OL KALOU,MAWINGO(NYANDA),4,MOH,-0.34225,36.3223
391,SABASABA SUB HEALTH CENTRE,CENTRAL,MARAGUA,MARAGUA,KAHUMBU,KANDANI,3,MOH,-0.87501,37.1361
392,MIRANGINE HEALTH CENTRE,CENTRAL,NYANDARUA,OL KALOU,NDUNDORI,MELANGINE,3,MOH,-0.206317,36.254
393,TATA HANAH DISP,CENTRAL,MARAGUA,KIGUMO,KINYONA,KINYONA,4,MISS,-0.776771,36.892918
394,MURUNGARU DISP,CENTRAL,NYANDARUA,NORTH KINANGOP,ENGINEER,MURUNGARU,4,MOH,-0.605662,36.4882
395,GACHARAGENI DISP,CENTRAL,MURANGA,MATHIOYA,NJUMBI,KIAMUTURI,4,MOH,-0.61184,36.8478
396,MUTARAKWA DISP,CENTRAL,NYANDARUA,NORTH KINANGOP,NORTH KINANGOP,KINJA,4,MOH,-0.565601,36.6279
397,GAKURWE DISP,CENTRAL,MURANGA,KIHARU,GATURI,GATHUKIINI,4,MOH,-0.627688,37.0161
398,NANDARASI DISP,CENTRAL,NYANDARUA,NORTH KINANGOP,NORTH KINANGOP,KITIRI,4,MOH,-0.525748,36.61817
399,GATANGARA DISP,CENTRAL,MURANGA,KANGEMA,KANYENYAINI,KIBUTHA,4,MOH,-0.7,36.93
400,NDARAGWA HEALTH CENTRE,CENTRAL,NYANDARUA,NDARAGWA,KAHUTHA,MURICHO,3,MOH,-0.040465,36.5441
401,GATARA DISP,CENTRAL,MURANGA,KANGEMA,KIRURI,ICHICHI,4,MOH,-0.72,36.86
402,NDEMI DISP,CENTRAL,NYANDARUA,KIPIPIRI,MALEWA,NDEMI,4,MOH,-0.338998,36.4413
403,GATHAITHI DISP,CENTRAL,MURANGA,KAHURO,MURARANDIA,GATHAITHI(MURANGA),4,MOH,-0.740291,36.8923
404,NEW MAWINGO DISP,CENTRAL,NYANDARUA,OL KALOU,OL KALOU,MAWINGO(NYANDA),4,MOH,-0.312321,36.332321
405,GATHERU DISP,CENTRAL,MURANGA,KAHURO,KAHUHIA,GATHERU,4,MOH,-0.728944,37.0632
406,NEW TUMAINI DISP,CENTRAL,NYANDARUA,OL KALOU,TUMAINI,KANJUIRI,4,MOH,-0.342321,36.292321
407,GATURI DISP,CENTRAL,MURANGA,KIHARU,GATURI,GEITWA/MUGEKA,4,MISS,-0.64613,37.10059
408,NGANO H C,CENTRAL,NYANDARUA,OL JORO OROK,GATANJE,NGANO,3,MOH,-0.095749,36.2833
409,GIKUI DISP,CENTRAL,MURANGA,KANGEMA,IYEGO,GIKUI(MURANGA),4,MOH,-0.676591,37.014
410,NGORIKA DISP,CENTRAL,NYANDARUA,OL KALOU,NGORIKA,NGORIKA,4,MOH,-0.313633,36.23
411,GITARO DISP,CENTRAL,MURANGA,KAHURO,MUGOIRI,GATUNDU(MURANGA),4,MOH,-0.74295,37.07393
412,NJABINI CATHOLIC DISP,CENTRAL,NYANDARUA,SOUTH KINANGOP,NJABINI,KIBURU,4,MISS,-0.734441,36.669
413,GITHANGA DISP,CENTRAL,MURANGA,KIHARU,GATURI,GEITWA/MUGEKA,4,MISS,-0.62973,37.1018
414,NJABINI HEALTH CENTRE,CENTRAL,NYANDARUA,SOUTH KINANGOP,NJABINI,KIBURU,3,MOH,-0.721433,36.6657
415,NORTH KINANGOP CATHOLIC HOSPITAL,CENTRAL,NYANDARUA,NORTH KINANGOP,ENGINEER,GATHARA,1,MISS,-0.5992,36.5833
416,GITUGI DISP,CENTRAL,MURANGA,MATHIOYA,GITUGI,GITUGI(MURANGA),4,MOH,-0.655967,37.0255
417,NYAHURURU CATHOLIC MISSION DISP,CENTRAL,NYANDARUA,OL JORO OROK,GATIMU,GIKINGI,4,MISS,0.013654,36.359734
418,ICHICHI DISP,CENTRAL,MURANGA,KANGEMA,KIRURI,ICHICHI,4,MOH,-0.704469,36.8387
